qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,slen,aln_pct_qlen,aln_pct_slen
CDS_CP065832.1_75129_76098_neg,CDS_CP065832.1_77387_77833_neg,100.0,322,0,0,1,322,1,322,0.0,670.0,322,322,100.0,100.0
CDS_CP065832.1_75129_76098_neg,CDS_CP065832.1_76266_76768_neg,100.0,322,0,0,1,322,1,322,0.0,670.0,322,322,100.0,100.0
CDS_CP065832.1_76266_76768_neg,CDS_CP065832.1_77387_77833_neg,100.0,322,0,0,1,322,1,322,0.0,670.0,322,322,100.0,100.0
CDS_CP065832.1_142583_143552_pos,CDS_CP065832.1_143608_143818_neg,100.0,322,0,0,1,322,1,322,0.0,669.0,322,322,100.0,100.0
CDS_CP065832.1_4917_5886_pos,CDS_CP065832.1_143608_143818_neg,96.89399999999999,322,10,0,1,322,1,322,0.0,651.0,322,322,100.0,100.0
CDS_CP065832.1_4917_5886_pos,CDS_CP065832.1_142583_143552_pos,96.89399999999999,322,10,0,1,322,1,322,0.0,651.0,322,322,100.0,100.0
CDS_CP065831.1_3747448_3748387_neg,CDS_CP065831.1_3748383_3749137_neg,100.0,312,0,0,1,312,1,312,0.0,649.0,312,312,100.0,100.0
CDS_CP065831.1_3392033_3392987_neg,CDS_CP065831.1_3393686_3396672_pos,100.0,317,0,0,1,317,1,317,0.0,647.0,317,317,100.0,100.0
CDS_CP065831.1_1522512_1523481_pos,CDS_CP065832.1_143608_143818_neg,94.09899999999999,322,19,0,1,322,1,322,0.0,637.0,322,322,100.0,100.0
CDS_CP065831.1_1522512_1523481_pos,CDS_CP065832.1_142583_143552_pos,94.09899999999999,322,19,0,1,322,1,322,0.0,637.0,322,322,100.0,100.0
CDS_CP065831.1_1523514_1523676_pos,CDS_CP065832.1_143608_143818_neg,94.09899999999999,322,19,0,1,322,1,322,0.0,637.0,322,322,100.0,100.0
CDS_CP065831.1_1523514_1523676_pos,CDS_CP065832.1_142583_143552_pos,94.09899999999999,322,19,0,1,322,1,322,0.0,637.0,322,322,100.0,100.0
CDS_CP065831.1_1533172_1534204_neg,CDS_CP065832.1_110204_111236_neg,88.338,343,40,0,1,343,1,343,0.0,636.0,343,343,100.0,100.0
CDS_CP065831.1_1534312_1534790_pos,CDS_CP065832.1_110204_111236_neg,88.338,343,40,0,1,343,1,343,0.0,636.0,343,343,100.0,100.0
CDS_CP065831.1_1534833_1536067_pos,CDS_CP065832.1_110204_111236_neg,88.338,343,40,0,1,343,1,343,0.0,636.0,343,343,100.0,100.0
CDS_CP065831.1_1522512_1523481_pos,CDS_CP065832.1_4917_5886_pos,91.925,322,26,0,1,322,1,322,0.0,627.0,322,322,100.0,100.0
CDS_CP065831.1_1523514_1523676_pos,CDS_CP065832.1_4917_5886_pos,91.925,322,26,0,1,322,1,322,0.0,627.0,322,322,100.0,100.0
CDS_CP065832.1_73213_74134_pos,CDS_CP065832.1_74696_75073_neg,100.0,306,0,0,1,306,1,306,0.0,626.0,306,306,100.0,100.0
CDS_CP065832.1_73213_74134_pos,CDS_CP065832.1_74185_74650_pos,100.0,306,0,0,1,306,1,306,0.0,626.0,306,306,100.0,100.0
CDS_CP065832.1_74185_74650_pos,CDS_CP065832.1_74696_75073_neg,100.0,306,0,0,1,306,1,306,0.0,626.0,306,306,100.0,100.0
CDS_CP065831.1_740533_741442_pos,CDS_CP065831.1_3470725_3471634_neg,100.0,302,0,0,1,302,1,302,0.0,625.0,302,302,100.0,100.0
CDS_CP065832.1_75129_76098_neg,CDS_CP065832.1_143608_143818_neg,92.54700000000001,322,24,0,1,322,1,322,0.0,625.0,322,322,100.0,100.0
CDS_CP065832.1_75129_76098_neg,CDS_CP065832.1_142583_143552_pos,92.54700000000001,322,24,0,1,322,1,322,0.0,625.0,322,322,100.0,100.0
CDS_CP065832.1_76266_76768_neg,CDS_CP065832.1_143608_143818_neg,92.54700000000001,322,24,0,1,322,1,322,0.0,625.0,322,322,100.0,100.0
CDS_CP065832.1_76266_76768_neg,CDS_CP065832.1_142583_143552_pos,92.54700000000001,322,24,0,1,322,1,322,0.0,625.0,322,322,100.0,100.0
CDS_CP065832.1_77387_77833_neg,CDS_CP065832.1_143608_143818_neg,92.54700000000001,322,24,0,1,322,1,322,0.0,625.0,322,322,100.0,100.0
CDS_CP065832.1_77387_77833_neg,CDS_CP065832.1_142583_143552_pos,92.54700000000001,322,24,0,1,322,1,322,0.0,625.0,322,322,100.0,100.0
CDS_CP065831.1_1470973_1471873_pos,CDS_CP065831.1_1471968_1472312_neg,100.0,299,0,0,1,299,1,299,0.0,621.0,299,299,100.0,100.0
CDS_CP065831.1_1476439_1477351_pos,CDS_CP065831.1_1477347_1477738_neg,100.0,303,0,0,1,303,1,303,0.0,621.0,303,303,100.0,100.0
CDS_CP065832.1_4917_5886_pos,CDS_CP065832.1_77387_77833_neg,91.304,322,28,0,1,322,1,322,0.0,620.0,322,322,100.0,100.0
CDS_CP065832.1_4917_5886_pos,CDS_CP065832.1_76266_76768_neg,91.304,322,28,0,1,322,1,322,0.0,620.0,322,322,100.0,100.0
CDS_CP065832.1_4917_5886_pos,CDS_CP065832.1_75129_76098_neg,91.304,322,28,0,1,322,1,322,0.0,620.0,322,322,100.0,100.0
CDS_CP065831.1_1522512_1523481_pos,CDS_CP065832.1_77387_77833_neg,91.615,322,27,0,1,322,1,322,0.0,619.0,322,322,100.0,100.0
CDS_CP065831.1_1522512_1523481_pos,CDS_CP065832.1_76266_76768_neg,91.615,322,27,0,1,322,1,322,0.0,619.0,322,322,100.0,100.0
CDS_CP065831.1_1522512_1523481_pos,CDS_CP065832.1_75129_76098_neg,91.615,322,27,0,1,322,1,322,0.0,619.0,322,322,100.0,100.0
CDS_CP065831.1_1523514_1523676_pos,CDS_CP065832.1_77387_77833_neg,91.615,322,27,0,1,322,1,322,0.0,619.0,322,322,100.0,100.0
CDS_CP065831.1_1523514_1523676_pos,CDS_CP065832.1_76266_76768_neg,91.615,322,27,0,1,322,1,322,0.0,619.0,322,322,100.0,100.0
CDS_CP065831.1_1523514_1523676_pos,CDS_CP065832.1_75129_76098_neg,91.615,322,27,0,1,322,1,322,0.0,619.0,322,322,100.0,100.0
CDS_CP065831.1_740533_741442_pos,CDS_CP065831.1_3241879_3242788_neg,97.02,302,9,0,1,302,1,302,0.0,612.0,302,302,100.0,100.0
CDS_CP065831.1_3241879_3242788_neg,CDS_CP065831.1_3470725_3471634_neg,97.02,302,9,0,1,302,1,302,0.0,612.0,302,302,100.0,100.0
CDS_CP065831.1_4841288_4842173_pos,CDS_CP065831.1_4842576_4843688_neg,100.0,294,0,0,1,294,1,294,0.0,611.0,294,294,100.0,100.0
CDS_CP065831.1_4841288_4842173_pos,CDS_CP065831.1_4842371_4842560_neg,100.0,294,0,0,1,294,1,294,0.0,611.0,294,294,100.0,100.0
CDS_CP065831.1_4842371_4842560_neg,CDS_CP065831.1_4842576_4843688_neg,100.0,294,0,0,1,294,1,294,0.0,611.0,294,294,100.0,100.0
CDS_CP065831.1_2138094_2138985_pos,CDS_CP065831.1_2139458_2139640_pos,100.0,296,0,0,1,296,1,296,0.0,609.0,296,296,100.0,100.0
CDS_CP065831.1_2138094_2138985_pos,CDS_CP065831.1_2139117_2139344_pos,100.0,296,0,0,1,296,1,296,0.0,609.0,296,296,100.0,100.0
CDS_CP065831.1_2139117_2139344_pos,CDS_CP065831.1_2139458_2139640_pos,100.0,296,0,0,1,296,1,296,0.0,609.0,296,296,100.0,100.0
CDS_CP065831.1_724014_724908_pos,CDS_CP065831.1_3487259_3488153_neg,100.0,297,0,0,1,297,1,297,0.0,604.0,297,297,100.0,100.0
CDS_CP065831.1_4831718_4832588_pos,CDS_CP065831.1_4832610_4832703_neg,100.0,289,0,0,1,289,1,289,0.0,603.0,289,289,100.0,100.0
CDS_CP065831.1_3097518_3098403_pos,CDS_CP065831.1_3098527_3099361_neg,100.0,294,0,0,1,294,1,294,0.0,602.0,294,294,100.0,100.0
CDS_CP065831.1_3037868_3038732_neg,CDS_CP065831.1_3038819_3039460_pos,100.0,287,0,0,1,287,1,287,0.0,596.0,287,287,100.0,100.0
CDS_CP065831.1_1525284_1526139_pos,CDS_CP065831.1_1526183_1526972_neg,100.0,284,0,0,1,284,1,284,0.0,587.0,284,284,100.0,100.0
CDS_CP065831.1_1525284_1526139_pos,CDS_CP065832.1_108538_109393_pos,98.59200000000001,284,4,0,1,284,1,284,0.0,579.0,284,284,100.0,100.0
CDS_CP065831.1_1526183_1526972_neg,CDS_CP065832.1_108538_109393_pos,98.59200000000001,284,4,0,1,284,1,284,0.0,579.0,284,284,100.0,100.0
CDS_CP065831.1_1536077_1536938_pos,CDS_CP065831.1_1537175_1537729_pos,100.0,286,0,0,1,286,1,286,0.0,577.0,286,286,100.0,100.0
CDS_CP065831.1_724014_724908_pos,CDS_CP065831.1_3258366_3259260_neg,89.899,297,30,0,1,297,1,297,0.0,550.0,297,297,100.0,100.0
CDS_CP065831.1_2134879_2135773_pos,CDS_CP065831.1_2137025_2137919_pos,88.889,297,33,0,1,297,1,297,0.0,550.0,297,297,100.0,100.0
CDS_CP065831.1_5111892_5112726_neg,CDS_CP065831.1_5112786_5113925_neg,100.0,277,0,0,1,277,1,277,0.0,544.0,277,277,100.0,100.0
CDS_CP065831.1_3258366_3259260_neg,CDS_CP065831.1_3487259_3488153_neg,89.899,297,30,0,1,297,1,297,0.0,527.0,297,297,100.0,100.0
CDS_CP065831.1_752765_753509_pos,CDS_CP065831.1_3458658_3459402_neg,100.0,247,0,0,1,247,1,247,0.0,505.0,247,247,100.0,100.0
CDS_CP065831.1_3261750_3262476_pos,CDS_CP065831.1_3262672_3263503_pos,100.0,241,0,0,1,241,1,241,0.0,494.0,241,241,100.0,100.0
CDS_CP065831.1_3985959_3986679_pos,CDS_CP065831.1_3986834_3988197_pos,100.0,239,0,0,1,239,1,239,2.4799999999999993e-180,491.0,239,239,100.0,100.0
CDS_CP065831.1_720750_721476_neg,CDS_CP065831.1_3490691_3491417_pos,100.0,241,0,0,1,241,1,241,2.5899999999999993e-180,491.0,241,241,100.0,100.0
CDS_CP065832.1_112457_113162_pos,CDS_CP065832.1_117625_118330_pos,100.0,234,0,0,1,234,1,234,7.099999999999999e-179,487.0,234,234,100.0,100.0
CDS_CP065832.1_112457_113162_pos,CDS_CP065832.1_113215_114313_pos,100.0,234,0,0,1,234,1,234,7.099999999999999e-179,487.0,234,234,100.0,100.0
CDS_CP065832.1_113215_114313_pos,CDS_CP065832.1_117625_118330_pos,100.0,234,0,0,1,234,1,234,7.099999999999999e-179,487.0,234,234,100.0,100.0
CDS_CP065831.1_3312529_3313243_pos,CDS_CP065831.1_3313870_3314065_neg,100.0,237,0,0,1,237,1,237,2.2699999999999999e-178,486.0,237,237,100.0,100.0
CDS_CP065831.1_2636951_2637668_pos,CDS_CP065831.1_2637667_2638539_pos,100.0,238,0,0,1,238,1,238,9.899999999999995e-178,484.0,238,238,100.0,100.0
CDS_CP065831.1_728078_728768_pos,CDS_CP065831.1_3483399_3484089_neg,100.0,229,0,0,1,229,1,229,3.339999999999999e-176,480.0,229,229,100.0,100.0
CDS_CP065831.1_2622838_2623534_neg,CDS_CP065831.1_2623704_2623886_pos,100.0,231,0,0,1,231,1,231,7.399999999999999e-173,472.0,231,231,100.0,100.0
CDS_CP065831.1_2743117_2743861_pos,CDS_CP065831.1_2743866_2744565_neg,100.0,247,0,0,1,247,1,247,1.4999999999999997e-169,464.0,247,247,100.0,100.0
CDS_CP065831.1_752097_752754_pos,CDS_CP065831.1_3459413_3460070_neg,100.0,218,0,0,1,218,1,218,1.1499999999999997e-163,447.0,218,218,100.0,100.0
CDS_CP065831.1_2555280_2555937_pos,CDS_CP065831.1_2555989_2556316_neg,100.0,218,0,0,1,218,1,218,1.5199999999999993e-163,447.0,218,218,100.0,100.0
CDS_CP065831.1_730645_731299_pos,CDS_CP065831.1_3480868_3481522_neg,100.0,217,0,0,1,217,1,217,7.479999999999998e-163,445.0,217,217,100.0,100.0
CDS_CP065831.1_752097_752754_pos,CDS_CP065831.1_3230420_3231077_neg,99.541,218,1,0,1,218,1,218,8.169999999999997e-163,445.0,218,218,100.0,100.0
CDS_CP065831.1_3230420_3231077_neg,CDS_CP065831.1_3459413_3460070_neg,99.541,218,1,0,1,218,1,218,8.169999999999997e-163,445.0,218,218,100.0,100.0
CDS_CP065831.1_752765_753509_pos,CDS_CP065831.1_3229665_3230409_neg,88.259,247,29,0,1,247,1,247,3.259999999999999e-162,446.0,247,247,100.0,100.0
CDS_CP065831.1_3229665_3230409_neg,CDS_CP065831.1_3458658_3459402_neg,88.259,247,29,0,1,247,1,247,3.259999999999999e-162,446.0,247,247,100.0,100.0
CDS_CP065831.1_742236_742887_pos,CDS_CP065831.1_3469280_3469931_neg,100.0,216,0,0,1,216,1,216,3.9199999999999987e-162,443.0,216,216,100.0,100.0
CDS_CP065831.1_3224298_3224940_pos,CDS_CP065831.1_3225111_3225537_pos,100.0,213,0,0,1,213,1,213,1.4699999999999994e-160,439.0,213,213,100.0,100.0
CDS_CP065831.1_725569_726208_pos,CDS_CP065831.1_3485959_3486598_neg,100.0,212,0,0,1,212,1,212,8.339999999999999e-157,429.0,212,212,100.0,100.0
CDS_CP065831.1_731518_732154_pos,CDS_CP065831.1_3480013_3480649_neg,100.0,211,0,0,1,211,1,211,1.3399999999999997e-156,429.0,211,211,100.0,100.0
CDS_CP065831.1_2864713_2865331_pos,CDS_CP065831.1_3592225_3592843_neg,99.512,205,1,0,1,205,1,205,1.7599999999999996e-156,428.0,205,205,100.0,100.0
CDS_CP065831.1_753508_754135_pos,CDS_CP065831.1_3458032_3458659_neg,100.0,208,0,0,1,208,1,208,1.6299999999999998e-155,426.0,208,208,100.0,100.0
CDS_CP065831.1_753508_754135_pos,CDS_CP065831.1_3229039_3229666_neg,100.0,208,0,0,1,208,1,208,1.6299999999999998e-155,426.0,208,208,100.0,100.0
CDS_CP065831.1_3229039_3229666_neg,CDS_CP065831.1_3458032_3458659_neg,100.0,208,0,0,1,208,1,208,1.6299999999999998e-155,426.0,208,208,100.0,100.0
CDS_CP065831.1_1851306_1851936_pos,CDS_CP065831.1_1852483_1852599_neg,100.0,209,0,0,1,209,1,209,5.079999999999998e-151,415.0,209,209,100.0,100.0
CDS_CP065831.1_742236_742887_pos,CDS_CP065831.1_3240383_3241043_neg,92.13,216,17,0,1,216,1,216,4.909999999999998e-150,413.0,216,219,100.0,98.63
