qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,slen,aln_pct_qlen,aln_pct_slen
CDS_CP056560.1_3002682_3004140_pos,CDS_CP056560.1_3005561_3005947_neg,100.0,485,0,0,1,485,1,485,0.0,966.0,485,485,100.0,100.0
CDS_CP056560.1_3002682_3004140_pos,CDS_CP056560.1_3004438_3005550_pos,100.0,485,0,0,1,485,1,485,0.0,966.0,485,485,100.0,100.0
CDS_CP056560.1_3004438_3005550_pos,CDS_CP056560.1_3005561_3005947_neg,100.0,485,0,0,1,485,1,485,0.0,966.0,485,485,100.0,100.0
CDS_CP056560.1_40413_41790_neg,CDS_CP056560.1_41807_43136_neg,100.0,458,0,0,1,458,1,458,0.0,962.0,458,458,100.0,100.0
CDS_CP056560.1_613557_614973_pos,CDS_CP056560.1_615124_615453_pos,100.0,471,0,0,1,471,1,471,0.0,958.0,471,471,100.0,100.0
CDS_CP056560.1_363816_365186_neg,CDS_CP056561.1_56489_57859_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_363816_365186_neg,CDS_CP056560.1_3374872_3375244_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_363816_365186_neg,CDS_CP056560.1_3373474_3374844_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_363816_365186_neg,CDS_CP056560.1_1334578_1335493_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_363816_365186_neg,CDS_CP056560.1_1333161_1334531_neg,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_1333161_1334531_neg,CDS_CP056561.1_56489_57859_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_1333161_1334531_neg,CDS_CP056560.1_3374872_3375244_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_1333161_1334531_neg,CDS_CP056560.1_3373474_3374844_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_1333161_1334531_neg,CDS_CP056560.1_1334578_1335493_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_1334578_1335493_pos,CDS_CP056561.1_56489_57859_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_1334578_1335493_pos,CDS_CP056560.1_3374872_3375244_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_1334578_1335493_pos,CDS_CP056560.1_3373474_3374844_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_3373474_3374844_pos,CDS_CP056561.1_56489_57859_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_3373474_3374844_pos,CDS_CP056560.1_3374872_3375244_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_3374872_3375244_pos,CDS_CP056561.1_56489_57859_pos,100.0,456,0,0,1,456,1,456,0.0,945.0,456,456,100.0,100.0
CDS_CP056560.1_1945765_1947109_neg,CDS_CP056560.1_1947338_1947610_pos,100.0,447,0,0,1,447,1,447,0.0,924.0,447,447,100.0,100.0
CDS_CP056560.1_4252762_4254088_pos,CDS_CP056560.1_4254265_4254961_pos,100.0,441,0,0,1,441,1,441,0.0,907.0,441,441,100.0,100.0
CDS_CP056560.1_4739893_4741279_neg,CDS_CP056561.1_22952_24338_neg,96.529,461,16,0,1,461,1,461,0.0,906.0,461,461,100.0,100.0
CDS_CP056560.1_4721219_4722620_neg,CDS_CP056561.1_6725_8126_neg,93.56200000000001,466,30,0,1,466,1,466,0.0,899.0,466,466,100.0,100.0
CDS_CP056560.1_2343234_2344572_pos,CDS_CP056560.1_2344693_2362695_pos,100.0,445,0,0,1,445,1,445,0.0,898.0,445,445,100.0,100.0
CDS_CP056560.1_557377_558682_pos,CDS_CP056560.1_558678_560552_pos,100.0,434,0,0,1,434,1,434,0.0,887.0,434,434,100.0,100.0
CDS_CP056560.1_991412_992711_pos,CDS_CP056560.1_992830_993523_neg,100.0,432,0,0,1,432,1,432,0.0,883.0,432,432,100.0,100.0
CDS_CP056560.1_4738105_4739398_neg,CDS_CP056561.1_21164_22457_neg,97.90700000000001,430,9,0,1,430,1,430,0.0,866.0,430,430,100.0,100.0
CDS_CP056560.1_1862794_1864045_pos,CDS_CP056560.1_1864578_1864827_pos,100.0,416,0,0,1,416,1,416,0.0,853.0,416,416,100.0,100.0
CDS_CP056560.1_1862794_1864045_pos,CDS_CP056560.1_1864217_1864513_pos,100.0,416,0,0,1,416,1,416,0.0,853.0,416,416,100.0,100.0
CDS_CP056560.1_1864217_1864513_pos,CDS_CP056560.1_1864578_1864827_pos,100.0,416,0,0,1,416,1,416,0.0,853.0,416,416,100.0,100.0
CDS_CP056560.1_3569554_3570793_neg,CDS_CP056560.1_3571179_3572885_pos,100.0,412,0,0,1,412,1,412,0.0,853.0,412,412,100.0,100.0
CDS_CP056560.1_4271239_4272493_pos,CDS_CP056560.1_4272713_4273409_neg,100.0,417,0,0,1,417,1,417,0.0,832.0,417,417,100.0,100.0
CDS_CP056560.1_4271239_4272493_pos,CDS_CP056560.1_4272558_4272699_pos,100.0,417,0,0,1,417,1,417,0.0,832.0,417,417,100.0,100.0
CDS_CP056560.1_4272558_4272699_pos,CDS_CP056560.1_4272713_4273409_neg,100.0,417,0,0,1,417,1,417,0.0,832.0,417,417,100.0,100.0
CDS_CP056560.1_2095298_2096471_neg,CDS_CP056560.1_2096519_2096987_neg,100.0,390,0,0,1,390,1,390,0.0,813.0,390,390,100.0,100.0
CDS_CP056560.1_349102_350260_neg,CDS_CP056560.1_3912613_3913771_neg,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_349102_350260_neg,CDS_CP056560.1_3850961_3852119_pos,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_349102_350260_neg,CDS_CP056560.1_3504266_3505424_neg,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_349102_350260_neg,CDS_CP056560.1_1853601_1854759_neg,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_349102_350260_neg,CDS_CP056560.1_1744632_1745790_neg,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_1744632_1745790_neg,CDS_CP056560.1_3912613_3913771_neg,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_1744632_1745790_neg,CDS_CP056560.1_3850961_3852119_pos,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_1744632_1745790_neg,CDS_CP056560.1_3504266_3505424_neg,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_1744632_1745790_neg,CDS_CP056560.1_1853601_1854759_neg,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_1853601_1854759_neg,CDS_CP056560.1_3912613_3913771_neg,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_1853601_1854759_neg,CDS_CP056560.1_3850961_3852119_pos,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_1853601_1854759_neg,CDS_CP056560.1_3504266_3505424_neg,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_3504266_3505424_neg,CDS_CP056560.1_3912613_3913771_neg,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_3504266_3505424_neg,CDS_CP056560.1_3850961_3852119_pos,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_3850961_3852119_pos,CDS_CP056560.1_3912613_3913771_neg,100.0,385,0,0,1,385,1,385,0.0,801.0,385,385,100.0,100.0
CDS_CP056560.1_349102_350260_neg,CDS_CP056560.1_1695050_1696208_pos,99.74,385,1,0,1,385,1,385,0.0,800.0,385,385,100.0,100.0
CDS_CP056560.1_1695050_1696208_pos,CDS_CP056560.1_3912613_3913771_neg,99.74,385,1,0,1,385,1,385,0.0,800.0,385,385,100.0,100.0
CDS_CP056560.1_1695050_1696208_pos,CDS_CP056560.1_3850961_3852119_pos,99.74,385,1,0,1,385,1,385,0.0,800.0,385,385,100.0,100.0
CDS_CP056560.1_1695050_1696208_pos,CDS_CP056560.1_3504266_3505424_neg,99.74,385,1,0,1,385,1,385,0.0,800.0,385,385,100.0,100.0
CDS_CP056560.1_1695050_1696208_pos,CDS_CP056560.1_1853601_1854759_neg,99.74,385,1,0,1,385,1,385,0.0,800.0,385,385,100.0,100.0
CDS_CP056560.1_1695050_1696208_pos,CDS_CP056560.1_1744632_1745790_neg,99.74,385,1,0,1,385,1,385,0.0,800.0,385,385,100.0,100.0
CDS_CP056560.1_1684071_1685229_neg,CDS_CP056560.1_1685230_1687948_neg,100.0,385,0,0,1,385,1,385,0.0,799.0,385,385,100.0,100.0
CDS_CP056560.1_215919_217104_pos,CDS_CP056560.1_4586955_4588140_neg,100.0,394,0,0,1,394,1,394,0.0,797.0,394,394,100.0,100.0
CDS_CP056560.1_3800533_3801688_neg,CDS_CP056560.1_3801695_3802043_neg,100.0,384,0,0,1,384,1,384,0.0,791.0,384,384,100.0,100.0
CDS_CP056560.1_4698764_4699904_neg,CDS_CP056560.1_4700229_4700732_neg,100.0,379,0,0,1,379,1,379,0.0,790.0,379,379,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056561.1_134679_136025_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056561.1_134357_134585_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056561.1_133479_134076_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056561.1_132263_133415_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056560.1_4248797_4249130_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056560.1_4248470_4248728_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056560.1_4247306_4248458_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056560.1_2626009_2627128_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056560.1_2624851_2626003_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056560.1_1866967_1867102_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056560.1_1866052_1866948_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056560.1_1864891_1866043_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056560.1_858580_859561_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056560.1_857254_858406_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_617123_618275_pos,CDS_CP056560.1_618281_619139_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056561.1_134679_136025_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056561.1_134357_134585_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056561.1_133479_134076_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056561.1_132263_133415_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056560.1_4248797_4249130_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056560.1_4248470_4248728_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056560.1_4247306_4248458_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056560.1_2626009_2627128_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056560.1_2624851_2626003_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056560.1_1866967_1867102_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056560.1_1866052_1866948_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056560.1_1864891_1866043_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056560.1_858580_859561_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_618281_619139_pos,CDS_CP056560.1_857254_858406_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056561.1_134679_136025_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056561.1_134357_134585_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056561.1_133479_134076_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056561.1_132263_133415_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056560.1_4248797_4249130_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056560.1_4248470_4248728_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056560.1_4247306_4248458_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056560.1_2626009_2627128_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056560.1_2624851_2626003_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056560.1_1866967_1867102_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056560.1_1866052_1866948_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056560.1_1864891_1866043_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_857254_858406_neg,CDS_CP056560.1_858580_859561_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056561.1_134679_136025_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056561.1_134357_134585_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056561.1_133479_134076_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056561.1_132263_133415_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056560.1_4248797_4249130_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056560.1_4248470_4248728_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056560.1_4247306_4248458_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056560.1_2626009_2627128_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056560.1_2624851_2626003_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056560.1_1866967_1867102_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056560.1_1866052_1866948_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_858580_859561_pos,CDS_CP056560.1_1864891_1866043_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1864891_1866043_pos,CDS_CP056561.1_134679_136025_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1864891_1866043_pos,CDS_CP056561.1_134357_134585_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1864891_1866043_pos,CDS_CP056561.1_133479_134076_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1864891_1866043_pos,CDS_CP056561.1_132263_133415_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1864891_1866043_pos,CDS_CP056560.1_4248797_4249130_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1864891_1866043_pos,CDS_CP056560.1_4248470_4248728_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1864891_1866043_pos,CDS_CP056560.1_4247306_4248458_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1864891_1866043_pos,CDS_CP056560.1_2626009_2627128_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1864891_1866043_pos,CDS_CP056560.1_2624851_2626003_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1864891_1866043_pos,CDS_CP056560.1_1866967_1867102_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1864891_1866043_pos,CDS_CP056560.1_1866052_1866948_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866052_1866948_pos,CDS_CP056561.1_134679_136025_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866052_1866948_pos,CDS_CP056561.1_134357_134585_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866052_1866948_pos,CDS_CP056561.1_133479_134076_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866052_1866948_pos,CDS_CP056561.1_132263_133415_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866052_1866948_pos,CDS_CP056560.1_4248797_4249130_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866052_1866948_pos,CDS_CP056560.1_4248470_4248728_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866052_1866948_pos,CDS_CP056560.1_4247306_4248458_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866052_1866948_pos,CDS_CP056560.1_2626009_2627128_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866052_1866948_pos,CDS_CP056560.1_2624851_2626003_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866052_1866948_pos,CDS_CP056560.1_1866967_1867102_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866967_1867102_pos,CDS_CP056561.1_134679_136025_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866967_1867102_pos,CDS_CP056561.1_134357_134585_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866967_1867102_pos,CDS_CP056561.1_133479_134076_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866967_1867102_pos,CDS_CP056561.1_132263_133415_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866967_1867102_pos,CDS_CP056560.1_4248797_4249130_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866967_1867102_pos,CDS_CP056560.1_4248470_4248728_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866967_1867102_pos,CDS_CP056560.1_4247306_4248458_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866967_1867102_pos,CDS_CP056560.1_2626009_2627128_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_1866967_1867102_pos,CDS_CP056560.1_2624851_2626003_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_2624851_2626003_pos,CDS_CP056561.1_134679_136025_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_2624851_2626003_pos,CDS_CP056561.1_134357_134585_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_2624851_2626003_pos,CDS_CP056561.1_133479_134076_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_2624851_2626003_pos,CDS_CP056561.1_132263_133415_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_2624851_2626003_pos,CDS_CP056560.1_4248797_4249130_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_2624851_2626003_pos,CDS_CP056560.1_4248470_4248728_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_2624851_2626003_pos,CDS_CP056560.1_4247306_4248458_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_CP056560.1_2624851_2626003_pos,CDS_CP056560.1_2626009_2627128_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
